ID,Object_Name,Keyword,Tooltip,Value,Result
59,:Settings.Cancel_Button,Enable_Popup,,false,True
60,:Browse For Folder.Make New Folder_Button,Enable_S,,true,True
61,:Browse For Folder.Make New Folder_Button,Text,,Make New Folder,True
62,:Browse For Folder.OK_Button,Enable_S,,true,True
63,:Browse For Folder.OK_Button,Text,,OK,True
64,:Browse For Folder.Cancel_Button,Enable_S,,true,True
65,:Browse For Folder.Cancel_Button,Text,,Cancel,True
66,:Browse For Folder.OK_Button,Click_Button,,,True
68,:Settings_Window,Enable,,true,True
69,:Settings_Window,Type,,Window,True
70,:Settings.Browse.._Button,Text,,Browse..,True
71,:Settings.Unit:_Label,Enable,,true,True
72,:Settings.Unit:_Label,Text,,Unit:,True
73,:Settings.Unit:_ComboBox,Enable,,true,True
74,:Settings.Unit:_ComboBox,Text_Checking,,Metric,True
75,:Settings.CAN Baudrate:_Label,Enable,,true,True
76,:Settings.CAN Baudrate:_Label,Text,,CAN Baudrate:,True
77,:Settings.CAN Baudrate:_ComboBox,Enable,,true,True
78,:Settings.CAN Baudrate:_ComboBox,Text_Checking,,Auto,True
79,:Settings.Use password protection_CheckBox,Enable,,true,True
80,:Settings.Use password protection_CheckBox,Text,,Use password protection,True
81,:Settings.Use password protection_CheckBox,Checked,,false,True
82,:Settings.Save_Button,Enable,,true,True
83,:Settings.Save_Button,Text,,Save,True
84,:Settings.Cancel_Button,Enable,,true,True
85,:Settings.Cancel_Button,Text,,Cancel,True
86,:Settings.Cancel_Button,Click_Button,,,True
88,:KoolProg_Window,Enable,,true,True
89,:KoolProg_Window,Type,,Window,True
90,{container=':KoolProg_Window' type='Image'},Enable,,true,True
91,:KoolProg.KoolProg®_Label,Enable,,true,True
92,:KoolProg.KoolProg®_Label,Text,,KoolProg®,True
93,:_MenuItem,Enable,,true,True
94,{container=':KoolProg_Window' name='btnSettings' text='System.Windows.Controls.Image' type='Button'},Enable,,true,True
95,:KoolProg.User_Label,Enable,,true,True
96,:KoolProg.User_Label,Text,,User,True
97,:_MenuItem,Tooltip,Help,,True
98,{container=':KoolProg_Window' name='btnSettings' text='System.Windows.Controls.Image' type='Button'},Tooltip,Preferences,,True
99,{container=':KoolProg_Window' name='imgSetParams' type='Image'},Enable,,true,True
100,{container=':KoolProg_Window' name='imgCopycontroller' type='Image'},Enable,,true,True
101,{container=':KoolProg_Window' name='imgServicetest' type='Image'},Enable,,true,True
102,{container=':KoolProg_Window' name='imgSetParams' type='Image'},Tooltip,,,True
103,{container=':KoolProg_Window' name='imgCopycontroller' type='Image'},Tooltip,,,True
104,{container=':KoolProg_Window' name='imgServicetest' type='Image'},Tooltip,,,True
105,:KoolProg.www.danfoss.com_Label,Enable,,true,True
106,:KoolProg.www.danfoss.com_Label,Text,,www.danfoss.com,True
