ID,Object_Name,Keyword,Tooltip,Value,Result
61,:KoolProg.BROWSE_Button,Enable_Popup,,false,True
62,{container=':KoolProg_Window' name='btnConnectedDeviceInfo' text='i' type='Button'},Enable_S,,true,True
63,:KoolProg.Single controller programming_RadioButton,Enable_Popup,,false,True
64,:KoolProg.Multiple controller programming_RadioButton,Enable_Popup,,false,True
65,:KoolProg.START_Label,Enable_Popup,,false,True
66,:Product information.Product information_Label,Enable,,true,True
67,:Product information.Product information_Label,Text,,Product information,True
68,:Product information.X_Button,Enable,,true,True
69,:Product information.X_Button,Tooltip,Close,,True
70,:Product information.X_Button,Text,,X,True
71,{container=':Product information_Window' name='imgProductimage' type='Image'},Enable,,true,True
72,{container=':Product information_Window' name='imgProductimage' type='Image'},Type,,Image,True
74,:Product information.X_Button,Click_Button,,,True
76,{container=':KoolProg_Window' name='btnHome' text='System.Windows.Controls.Image' type='Button'},Enable,,true,True
77,:_MenuItem,Enable,,true,True
78,:KoolProg.BROWSE_Button,Enable,,true,True
79,{container=':KoolProg_Window' name='btnConnectedDeviceInfo' text='i' type='Button'},Enable,,true,True
80,:KoolProg.Single controller programming_RadioButton,Enable,,true,True
81,:KoolProg.Multiple controller programming_RadioButton,Enable,,true,True
82,:KoolProg.START_Label,Enable,,false,True
84,:KoolProg.Single or multiple controller programming:_Label,Enable,,true,True
85,:KoolProg.Single or multiple controller programming:_Label,Text,,Single or multiple controller programming:,True
86,:KoolProg.Single controller programming_RadioButton,Enable,,true,True
87,:KoolProg.Single controller programming_RadioButton,Text,,Single controller programming,True
88,:KoolProg.Single controller programming_RadioButton,Selected,,true,False
89,:KoolProg.Multiple controller programming_RadioButton,Enable,,true,True
90,:KoolProg.Multiple controller programming_RadioButton,Text,,Multiple controller programming,True
91,:KoolProg.Multiple controller programming_RadioButton,Selected,,false,False
93,:KoolProg.Multiple controller programming_RadioButton,Click_Button,,,True
94,:KoolProg.Set Counter:_Label,Enable,,true,True
95,:KoolProg.Set Counter:_Label,Text,,Set Counter:,True
96,:KoolProg_Edit,Enable,,true,True
97,:KoolProg_Edit,Text,,1,True
98,:KoolProg.CountUp Timer(0,",,,)_RadioButton",Enable,,true
99,:KoolProg.CountUp Timer(0,",,,)_RadioButton",Text,,CountUp Timer(0
100,:KoolProg.CountUp Timer(0,",,,)_RadioButton",Selected,,true
101,":KoolProg.Countdown Timer(,,,",0)_RadioButton,Enable,,true
102,":KoolProg.Countdown Timer(,,,",0)_RadioButton,Text,,"Countdown Timer(,,,"
103,":KoolProg.Countdown Timer(,,,",0)_RadioButton,Selected,,true
104,:KoolProg.Set Counter:_Label,Enable,,true,True
105,:KoolProg.Set Counter:_Label,Text,,Set Counter:,True
106,:KoolProg.0_Label,Enable,,true,True
107,:KoolProg.0_Label,Text,,0,True
109,:KoolProg.START_Label,Enable,,false,True
110,:KoolProg.START_Label,Text,,START,True
112,:KoolProg.www.danfoss.com_Label,Enable,,true,True
113,:KoolProg.www.danfoss.com_Label,Text,,www.danfoss.com,True
115,:KoolProg.BROWSE_Button,Click_Button,,,True
116,:Open_Edit,Text_box,,EETa 2W,080N0014
117,{container=':KoolProg_Window' name='btnHome' text='System.Windows.Controls.Image' type='Button'},Enable_Popup,,false,True
118,:_MenuItem,Enable_Popup,,false,True
119,:KoolProg.BROWSE_Button,Enable_S,,false,True
120,{container=':KoolProg_Window' name='btnConnectedDeviceInfo' text='i' type='Button'},Enable_Popup,,false,True
121,:KoolProg.Single controller programming_RadioButton,Enable_Popup,,false,True
122,:KoolProg.Multiple controller programming_RadioButton,Enable_Popup,,false,True
123,:KoolProg.START_Label,Enable_Popup,,false,True
126,{container=':KoolProg_Window' name='btnHome' text='System.Windows.Controls.Image' type='Button'},Enable,,true,True
127,:_MenuItem,Enable,,true,True
128,:KoolProg.BROWSE_Button,Enable,,true,True
129,{container=':KoolProg_Window' name='btnConnectedDeviceInfo' text='i' type='Button'},Enable,,true,True
130,:KoolProg.Single controller programming_RadioButton,Enable,,true,True
131,:KoolProg.Multiple controller programming_RadioButton,Enable,,true,True
132,:KoolProg.START_Label,Enable,,false,True
134,:KoolProg.SET AS FAVOURITE_Button,Enable,,true,True
135,:KoolProg.SET AS FAVOURITE_Button,Text,,SET AS FAVOURITE,True
137,{container=':KoolProg_Window' name='imgProductleft' type='Image'},Enable,,true,True
138,{container=':KoolProg_Window' name='imgProductleft' type='Image'},Type,,Image,True
139,{container=':KoolProg_Window' name='btnInfo' text='i' type='Button'},Enable,,true,True
140,{container=':KoolProg_Window' name='btnInfo' text='i' type='Button'},Tooltip,Info,,True
141,{container=':KoolProg_Window' name='btnInfo' text='i' type='Button'},Text,,i,True
143,:KoolProg.Not compliant controller_Label,Enable,,true,True
144,:KoolProg.Not compliant controller_Label,Text,,Not compliant controller,True
146,,Snooze,,,True
147,{container=':KoolProg_Window' name='btnInfo' text='i' type='Button'},Click_Button,,,True
148,:Product information_Window,Enable,,true,True
149,{container=':KoolProg_Window' name='btnHome' text='System.Windows.Controls.Image' type='Button'},Enable_Popup,,false,True
150,:_MenuItem,Enable_Popup,,false,True
151,:KoolProg.BROWSE_Button,Enable_Popup,,false,True
152,:KoolProg.SET AS FAVOURITE_Button,Enable_Popup,,false,True
153,{container=':KoolProg_Window' name='imgProductleft' type='Image'},Enable_S,,false,True
154,{container=':KoolProg_Window' name='btnConnectedDeviceInfo' text='i' type='Button'},Enable_Popup,,false,True
155,:KoolProg.Single controller programming_RadioButton,Enable_Popup,,false,True
156,:KoolProg.Multiple controller programming_RadioButton,Enable_Popup,,false,True
157,:KoolProg.START_Label,Enable_Popup,,false,True
158,:Product information.Product information_Label,Enable,,true,True
159,:Product information.Product information_Label,Text,,Product information,True
160,:Product information.X_Button,Enable,,true,True
161,:Product information.X_Button,Tooltip,Close,,True
162,:Product information.X_Button,Text,,X,True
163,{container=':Product information_Window' name='imgProductimage' type='Image'},Enable,,true,True
164,{container=':Product information_Window' name='imgProductimage' type='Image'},Type,,Image,True
165,:Product information.X_Button,Click_Button,,,True
167,{container=':KoolProg_Window' name='btnHome' text='System.Windows.Controls.Image' type='Button'},Enable,,true,True
168,:_MenuItem,Enable,,true,True
169,:KoolProg.BROWSE_Button,Enable,,true,True
170,:KoolProg.SET AS FAVOURITE_Button,Enable,,true,True
171,{container=':KoolProg_Window' name='imgProductleft' type='Image'},Enable,,true,True
172,:KoolProg.Single controller programming_RadioButton,Enable,,true,True
173,:KoolProg.Multiple controller programming_RadioButton,Enable,,true,True
174,:KoolProg.START_Label,Enable,,true,True
176,:KoolProg.Product Name:_Label,Enable,,true,True
177,:KoolProg.Product Name:_Label,Text,,Product Name:,True
178,:KoolProg.Code Number : _Label,Enable,,true,True
179,:KoolProg.Code Number : _Label,Text,,Code Number:,True
182,:KoolProg.FAVOURITE FILES_Label,Enable,,false,True
184,:KoolProg.START_Label,Enable,,false,True
185,:KoolProg.START_Label,Text,,START,True
186,:KoolProg.www.danfoss.com_Label,Enable,,true,True
187,:KoolProg.www.danfoss.com_Label,Text,,www.danfoss.com,True
